611437,Tudor Close,D11,0 Tudor Close,297000,Bungalow House,N/A,Freehold,N/A,N/A,N/A,https://www.propertyguru.com.sg/project/tudor-close-21126,"TUDOR CLOSE is a Freehold Bungalow House located at Tudor Close in District 11. TUDOR CLOSE is close to Botanic Gardens MRT Station. Schools close to TUDOR CLOSE include, St Joseph's Institution, Singapore Chinese Girls' Primary School
 
Facilities in TUDOR CLOSE

Facilities at TUDOR CLOSE include Swimming Pool.

Amenities near TUDOR CLOSE

Residents at TUDOR CLOSE can get to nearby supermarkets or shopping mall within the area for an array of amenities such as grocery and retail shopping, banks, eateries and more.

TUDOR CLOSE is near to Cold Storage Cluny Road. 

Vehicle owners can take Adam Road, PIE and CTE to get to the business hub or shopping district in the city."
611438,Tudor Ten,D11,0 Tudor Close,297000,Bungalow House,Peak Properties Pte Ltd,Freehold,1999,N/A,10,https://www.propertyguru.com.sg/project/tudor-ten-21089,"Tudor TenLocated at Tudor Close, 297000, Newton / Bt. Timah (D11, 21), Tudor Ten consist of freehold bungalow houses in District 11. This property was completed in 1999, and was developed by Peak Properties Pte Ltd. There are a total of 10 modern and beautiful units here at Tudor Ten.Tudor Ten – Unique Selling PointsTudor Ten consist of freehold bungalow houses strategically located close to an abundance of amenities, which is extremely convenient for residents here. This development is an ideal living space for individuals as well as families and would also be of interest to those who intend to invest in the property market. These homes have high ceilings, spacious rooms and living areas with open spaces. However, the facilities offered here at Tudor Ten are quite limited. There is a glistening swimming pool that is perfect for a refreshing and rejuvenating time after a long day’s work. For vehicles owners, there is a private car park provided for each bungalow home. While facilities are limited, this should not be a worry as residents are near to supermarkets, grocery shops, banks, and more. Tudor Ten is a sanctuary that allows residents to return to a peaceful and quiet environment that they can call home, but yet still enjoy all the conveniences that city life has to offer.Tudor Ten – AccessibilityTudor Ten is easily accessible via public transportation. The closest MRT Station is the Botanic Gardens MRT Station which is just an 11 minute walk away (800m). Tudor Ten is also easily accessible by bus. There are several bus stops nearby, such as the bus stop after Kheam Hock Road, and the NUS Bt Timah Campus bus stop which are both just a 7 minutes’ walk away. Other bus stops that are nearby include the bus stop opposite the Botanic Gardens Station, the bus stop opposite Singapore Bible College, and the bus stop after the Japanese Association, all of which are less than 10 minutes’ walk away. For residents with private vehicles, Tudor Ten is easily accessible via main roads such as Dunearn Road and Adam Road. It also enjoys good connectivity to the surrounding areas as well as to the other parts of Singapore via major expressways such as the Central Expressway, Nicol Highway and the Pan Island Expressway. Via Dunearn Road and the Pan Island Expressway, Tudor Ten is just a short drive to the Orchard Road Shopping District where there are plenty of amenities such as restaurants, eateries and retail outlets, as well as to the Central Business District.Tudor Ten – Amenities Dining near Tudor TenAkane Jaapanese RestaurantDonguri Family RestaurantAdam Road Food CentreSelera Rasa Nasi LemakBar Bar Black SheepSchools and Education Institute near Tudor TenSt Joseph’s InstitutionSingapore Chinese Girls’ Primary SchoolRain Trees International Kindergarten & PlayschoolSingapore Bible CollegeHappy Notes Music SchoolShopping Malls and Shops near Tudor TenCluny CourtSerene CentreCrown CentreCoronation Shopping PlazaDelfi OrchardPark/Gym near Tudor TenUniversity Road ParkKheam Hock ParkSingapore Botanic Gardens Eco LakeShelford Road ParkTudor Ten – Project Information Tudor Ten consists of freehold bungalow houses located in District 11 that was developed by Peak Properties Pte Ltd. This project was completed in 1999 and has a total of 10 units.Project Name: Tudor TenType: Bungalow HousesDistrict: 11Configuration: 10 unitsUnit Types:5 bedrooms, 5 bathroomsTudor Ten – Nearby ProjectsOther developments that are located in the same neighbourhood as Tudor Ten that are worth checking out includeFyve DerbyshirePullman ResidencesNeu at Novena35 GilsteadThe Whitley Residences26 Newton"
611439,Twelve Residences,D19,0 Hillside Drive,549999,Terraced House,Development 72 Pte Ltd,999-year Leasehold,N/A,3,12,https://www.propertyguru.com.sg/project/twelve-residences-21882,
611440,Unique Garden,D21,0 Toh Yi Drive,596000,Semi-Detached House,N/A,99-year Leasehold,1997,N/A,N/A,https://www.propertyguru.com.sg/project/unique-garden-2542,"Unique Garden is a freehold condominium development located at Toh Yi Drive in District 21 near Bukit Batok MRT station. Completed in 1985, it comprises 18 units. It is located in the vicinity of Toh Tuck Hill Estate and Summerlea Garden.

Condo Amenities near Unique Garden
Unique Garden is located just minutes drive away from Bukit Timah Plaza, where a host of amenities are readily available, such as retail outlets, supermarkets, restaurants and eating establishments, banks, and other entertainment facilities.

There are schools located in the vicinity, such as Pei Hwa Presbyterian and Bukit Timah Primary. Recreational facilities nearby include the Bukit Timah Nature Reserve and Bukit Batok Park which is just a short drive away. 

For vehicle owners, travelling to the business hub from Unique Garden takes just above 15 minutes, via Bukit Timah Road."
611441,University Park,D11,0 University Walk,297000,Semi-Detached House,Varsity Properties Pte Ltd,99-year Leasehold,1997,N/A,44,https://www.propertyguru.com.sg/project/university-park-1742,"University Park is a semi-detached development located at University Walk, in District 1, minutes to the under constructed Botanic Gardens MRT Station. University Park is close to National University of Singapore and Serene Center.

Facilities at University Park

Facilities at University Park include green park.

Amenities near Universirty Park
University Park is also near to local schools such as National University of Singapore and Saint Margaret's Secondary School.

University Park is within walking distance to Adam food center and Cluny Court. Residents can head down to the nearby Coronation Shopping Plaza for groceries at NTUC Fairprice.

For vehicle owners, driving from University Park to either the business hub or Orchard Road shopping district takes 15 - 20 minutes, via Bukit Timah and Scotts Road."
611442,Valvista,D19,0 Chuan Terrace,558000,Terraced House,Far East Organization,99-year Leasehold,2003,N/A,40,https://www.propertyguru.com.sg/project/valvista-944,"Valvista is a 99-years leasehold terraced-housing development located at 50 Chuan Terrace, Singapore 558510, in District 19, minutes away from Lorong Chuan MRT Station. Completed in 2003, it comprises 40 units. Valvista is close to Serangoon Gardens Village and the Asian Golf Academy.

Condo Amenities near Valvista

A few feeder bus services are available near Valvista. Schools are mostly a short drive to away, including Nanyang Junior College, Serangoon Garden Secondary School, and Zhonghua Primary School.

Residents can walk to the nearby Serangoon Gardens Market and Food Centre or Serangoon Garden Village for amenities such as supermarkets, restaurants and eating establishments, banks, and other shops. In addition, the Serangoon Garden Country Club is also nearby.

For vehicle owners, driving from Valvista to either the business hub or the vibrant Orchard Road shopping district takes about 15 minutes, via Central Expressway."
611443,Ventana Villas,D05,0 Pasir Panjang Hill,118000,Terraced House,N/A,Freehold,2004,N/A,N/A,https://www.propertyguru.com.sg/project/ventana-villas-21090,"Ventana Villas is a freehold terraced house located at Pasir Panjang Hill in District 05 Pasir Panjang. Ventana Villas is close to Haw Par Villa MRT Station and Kent Ridge MRT Station. It is completed in 2004. Schools close to Ventana Villas include, River Valley High and Fairfield Methodist Primary.  

Amenities near Ventana Villas

Residents at Ventana Villas can get to nearby supermarkets or shopping mall within the area for an array of amenities such as grocery and retail shopping, banks, eateries and more. 

Ventana Villas is near to Cold Storage Village Centre and Cold Storage Anchorpoint. It is also close to The Village Centre and Queensway Shopping Centre. 

Vehicle owners can take South Buona Vista Road, Pasir Panjang Road and West Coast Highway to get to the business hub or shopping district in the city."
611444,Victoria Park Villas,D10,00 Coronation Road,269999,Semi-Detached House,Athens Residential Development Pte. Ltd.,99-year Leasehold,2018,11,109,https://www.propertyguru.com.sg/project/victoria-park-villas-20949,"Victoria Park VillasVictoria Park Villas, located on an elevated land in a Good Class Bungalow area within District 10, is an extremely prestigious residential development. Comprised of 109 landed homes, made up of 100 semi-detached garden villas, 6 semi-detached pool villas and 3 detached bungalows, Victoria Park Villas has been specifically designed to allow the living quarters of each home to overlook their private garden or pool area. They also feature an innovative ABB Smart Home System, basement car park and lift for each unit. Victoria Park Villas are located in a very quiet and respected neighbourhood, but are still only 10 minutes’ walk from both Farrer Road and Tan Kah Kee MRT Stations, as well as a 5 minute drive to Holland Village and Dempsey Hill, and 10 minutes to Orchard Road.CapitaLand is one of Asia’s main real estate companies based and listed in Singapore. Their diversified global real estate portfolio includes joined developments, shopping malls, serviced residences, offices and housing projects. CapitaLand’s main markets include Singapore, China, Indonesia, Malaysia & Vietnam being a potential new growth market.Victoria Park Villas – Unique Selling PointsThere are many aspects that stand out for Victoria Park Villas. Its location in a Good Class Bungalow area is one, and the whole development has an air of exclusivity. The units themselves are designed by 3 separate architects giving the whole development a less homogenous look and feel. All units also come with a lift, giving flexibility to the living arrangements, and not forcing senior family members to take the ground floor. Because of the basement carparks, the living quarters look out onto the pool or garden areas. Victoria Park Villas also feature the ABB Smart Home System, allowing residents to remotely turn on and off lights and the air conditioning system, as well as monitor energy usage within their home.Victoria Park Villas – AccessibilityLocated where it is in a Good Class Bungalow area, there is nothing in the immediate vicinity of Victoria Park Villas. There are amenities within easy reach however. Farrer Road MRT on the Circle Line, and Tan Kah Kee on the Downtown Line are a 10 minute walk away. There are numerous dining options at the vicinity of both Sixth Avenue and Tan Kah Kee stations. Both Dempsey Hill and Holland Village are a short drive away from Victoria Park Villas, with Orchard Road only 10 minutes by car. Bukit Timah Road and the PIE are both located nearby affording access to all other parts of the island.Victoria Park Villas - Amenities & AttractionsDining near Victoria Park Villas:Mai ThaiSamy’s CurryJim ThompsonEl PatioShopping near Victoria Park Villas:Holland Road Shopping CentreCoronation PlazaOrchard RoadSchools and Education near Victoria Park Villas:Nanyang Primary SchoolNanyang Girls High SchoolSt Margaret’s Secondary SchoolHwa Chong International SchoolVictoria Park Villas - Project informationVictoria Park Villas are a luxury residential development in a Good Class Bungalow area of District 10 designed for multi-generational living at its finest. The design of the estate, which is itself on a small hill, is ground breaking, with the developer scooping out the earth to create basement carparks, and hence eliminating one of the common issues of landed property, namely the living quarters overlooking the parking spaces. The three types of homes at Victoria Park are the semi-detached pool and garden villas, and the detached bungalows. The three variations are designed by different architects and each unit comes with a lift, giving extra flexibility to the living arrangements.All units at Victoria Park Villas feature Miele appliances and Ernestomeda breathable cabinets, specially designed to cope with the Singaporean climate.Project Name: Victoria Park VillasAddress: 1 Victoria Park GroveType: 109 luxury landed homesSite area: 403,000 sqftTenure: 99 years leaseholdDistrict: 10 Configuration: 109 unitsUnit types:100 x Semi Detached Garden Villas (4,166 – 5,285 sqft)6 x Semi Detached Pool Villas (6,082 – 6,943 sqft)3 x Detached Bungalows (10,904 – 11,539 sqft)TOP: 31st December 2018Victoria Park Villas - Historical DataBy September 2016, there had been 8 caveated transactions for Victoria Park Villas, all as a result of a soft launch just over a month before. All of those were for semi-detached houses and were for between $4,347,000 and $5,135,000. The median price for those sales works out at $2,005 psf.Victoria Park Villas - Related ProjectsThe following projects are by the same developer as Victoria Park Villas:Cairnhill NineSky HabitatMarine BlueThe InterlaceVictoria Park Villas - Nearby ProjectsThe following developments are in the same neighbourhood as Victoria Park Villas:Charming GardenSpanish VillageGallop Gablesthe Levelz"
611445,Villa Begonia,D28,0 Saraca Road,807000,Semi-Detached House,SCOTTS DEVELOPMENT (SARACA) PTE LTD (SCOTTS HOLDINGS),99-year Leasehold,1998,N/A,44,https://www.propertyguru.com.sg/project/villa-begonia-1744,"Villa Begonia is a landed property development located at 132 Saraca Road, Singapore 807431, in District 28, minutes to Yio Chu Kang MRT Station. Villa Begonia is close to Chatsworth International School and Sheng Siong supermarket.

Condo Amenities near Villa Begonia
Villa Begonia is also near to local schools such as ITE College West (Ang Mo Kio campus) and Nanyang Polytechnic.

Villa Begonia is close to several other supermarkets and local food centers making it very convenient. Residents can head down to the nearby AMK Hub for other amenities such as restaurants, banks, cinema and more.

For vehicle owners, driving from Villa Begonia to either the business hub or Orchard Road shopping district takes 15 - 20 minutes, via the Central Expressway."
611446,Villa De Jervois,D10,0 Jervois Hill,247000,Detached House,Hong Leong Holdings Pte Ltd,Freehold,2010,N/A,19,https://www.propertyguru.com.sg/project/villa-de-jervois-2519,"Villa De Jervois is a freehold detached house located at Jervois Hill in district 10, near Redhill MRT, Tiong Bahru MRT, Queenstown MRT and Orchard MRT Station. Completed in 2010, it has a total of 19 units.

Condo Amenities near Villa De Jervois

Villa De Jervois has a host of amenities that are readily available, such as major shopping centres, supermarkets, eating establishments, banks and other entertainment facilities. 

Within the vicinity there are prestigious schools such as, Queenstown Secondary School."
611447,Villa Madeleine,D09,0 Oxley Road,238000,Town House,Pontiac Land Pte Ltd,Freehold,N/A,N/A,4,https://www.propertyguru.com.sg/project/villa-madeleine-21607,
611448,Villa Verde,D23,0 Verde Avenue,688000,Terraced House,Keppel Land Limited,99-year Leasehold,2002,3,515,https://www.propertyguru.com.sg/project/villa-verde-254,"Villa VerdeVilla Verde is a freehold terraced housing development that is located at Verde Acenue in District 23. It is a terraced housing project that was completed a while back. The project was completed in 2002 with a total of 515 units available for sale or rent. The terraced housing development is located close to public transportation that allows residents to move easily from one place to another from the terraced housing. There are many shops and amenities close to the terraced housing development which would ease the process for residents and they do not need to go far to find what they need. The project was developed by Keppel Land Limited, a big-sized property developer that has developed 29 other property projects in Singapore.Villa Verde - Unique Selling PointVilla Verde is a beautiful terraced housing development that has many charms to it. There are various facilities that residents can enjoy while living in Villa Verde. Residents of Villa Verde would not have to travel far to get their basic necessities as everything is close within their reach. Residents can enjoy the shops, malls and eateries in the surrounding area. Residents can also enjoy the peace and seclusion the housing development has to offer. Residents can enjoy taking evening walks around the terraced housing development while enjoying the sun set during their free time. The houses come equipped with covered car parks.Villa Verde – AccessibilityThere is a number of public transportation close to Villa Verde that residents can make use of. The closest MRT stations are Yew Tew MRT and Choa Chu Kang MRT. The closest bus stops are located at Yew Mei Green Condo, Heavy Veh Park, Kranji Primary School and Chua Chu Kang International. For those with vehicles, the shopping district located at Orchard Road can be easily accessed via the Bukit Timah Expressway and Pan Island Expressway in 35 to 40 minutes.Villa Verde - Amenities Schools and Education Institute near Villa Verde De La Salle SchoolKranji Primary SchoolRegent Secondary SchoolTeck Whye Primary SchoolTeck Whye Secondary SchoolDining near Villa Verde Chang Cheng Food Paradise Pte LtdMing Kitchen Seafood Restaurant – Yew Tee SquareDian Xiao ErHong Kong Sheng Kee DessertSiam Kitchen – Lot OneMedical Centres/ Clinics near Villa Verde Doctors Koo, Tey & Associates P.L.Clover Medical Clinic Pte LtdZam Family ClinicGreenlife Clinic & SurgeryTdh Dental HubSupermarket near Villa Verde FairPrice Yew Tee PointFairPrice Limbang Shopping CentreBig Retail Group Pte LtdNTUC FairPriceLim Siew NoiVilla Verde - Project Information  Villa Verde is a terraced housing development that is made up of 515 3-storey terraced housing units. There is only 1 type of unit available with various layouts that resident can browse through. The size of the unit ranges between 1,615 square feet to 2,465 square feet. The layouts for the units in Villa Verde aim to provide residents with homes that is comfortable for working adults, couples or families looking to own a spacious and manageable terraced housing unit. The sale price for the units ranges between S$ 1,500,000 to S$ 2,100,000. The rental for the units ranges between S$ 1,000 to S$ 3,900.Project Name: Villa VerdeType: Terraced housingDistrict: 23Configuration: 515Unit Types:5 bedrooms (1,615 sqft – 2,465 sqft)Villa Verde - Related ProjectsThe following developments were developed by the same developer as Villa Verde:The MetzParc EstaLake GrandeVilla Verde - Nearby ProjectsThe following developments are in the same neighborhood as Villa Verde:Blossom ResidencesThe TenneryThe HillierMidwoodDairy Farm ResidencesKingsford Hillview Peak"
611449,Villas @ Gilstead,D11,0 Gilstead Road,309000,Town House,Villas@Gilstead Pte Ltd,Freehold,2011,N/A,N/A,https://www.propertyguru.com.sg/project/villas-gilstead-21092,"Villas @ Gilstead is a freehold town house located at Gilstead Road in District 11 Thomson. Villas @ Gilstead is close to Newton MRT Station and Novena MRT Station. It is completed in 2011. Schools close to Villas @ Gilstead include, Anglo-Chinese School and San Yu Adventist.  

Facilities in Villas @ Gilstead

Facilities at Villas @ Gilstead include gymnasium, swimming pool and basement carpark.

Amenities near Villas @ Gilstead

Residents at Villas @ Gilstead can get to nearby supermarkets or shopping mall within the area for an array of amenities such as grocery and retail shopping, banks, eateries and more. 

Villas @ Gilstead is near to Cold Storage. It is also close to Balmoral Plaza and Novena Square. 

Vehicle owners can take Dunearn Road, Bukit Timah Road and Pan Island Expressway (PIE) to get to the business hub or shopping district in the city."
611450,Villas at Siglap,D15,0 Jalan Ulu Siglap,457000,Semi-Detached House,Villas @ Siglap Pte Ltd,Freehold,2015,N/A,N/A,https://www.propertyguru.com.sg/project/villas-at-siglap-21581,
611451,Villas Holland,D10,0 Bukit Sedap Road,279000,Detached House,N/A,999-year Leasehold,N/A,N/A,N/A,https://www.propertyguru.com.sg/project/villas-holland-2033,
611452,Villas La Vue,D15,0 Siglap View,455000,Detached House,N/A,Freehold,2010,3,7,https://www.propertyguru.com.sg/project/villas-la-vue-1541,"Villas La Vue is a freehold landed-housing development located at Siglap View, in District 15, minutes walk to Kembangan MRT Station. It will be completed in 2010 with 7 units. Villas La Vue is close to East Coast Park and Siglap Centre.

Condo Facilities at Villas La Vue

Facilities at Villas La Vue include swimming pool, Jacuzzi, BBQ pits, and gym.

Condo Amenities near Villas La Vue

Several feeder bus services are available near Villas La Vue. It is also close to a few schools, such as St Stephen's School, Maha Bodhi School, and Ping Yi Secondary School.

Villas La Vue is also close to the many eateries at Siglap Road. Residents can head down to the aforementioned Siglap Centre for amenities such as supermarkets, shops, and more. 

For vehicle owners, driving from Villas La Vue to either the business hub or the vibrant Orchard Road shopping district takes 15 - 20 minutes, via East Coast Parkway and Pan Island Expressway respectively."
611453,Vista Garden,D21,0 Toh Tuck Rise,596000,Terraced House,N/A,Freehold,N/A,N/A,N/A,https://www.propertyguru.com.sg/project/vista-garden-893,"Vista Garden is a freehold terraced house development located at Toh Tuck Rise in District 21 near Bukit Batok MRT Station. Completed in 1970, it is located in the vincinity of landmarks like Bukit Batok Nature Park and Bukit Timah Nature Reserve.

Condo Amenities near Vista Garden
Vista Garden is located close to shopping centres like Beauty World Plaza and Bukit Timah Shopping Centre. Educational institutions located nearby include Yusof Ishak Secondary School and Bukit Timah Primary School."
611454,Washingtonia Villa,D28,0 Tamarind Road,806000,Semi-Detached House,N/A,Freehold,1979,N/A,N/A,https://www.propertyguru.com.sg/project/washingtonia-villa-2552,"Washingtonia Villa is a freehold condominium development located at 128, Tamarind Road, Singapore 806075 in District 28 near the Yio Chu Kang MRT station. Completed in 1984, it comprises 50 units. It is located in the vicinity of Serenity Park and Seletar Neighbourhood Police Post
Condo Facilities at Washingtonia Villa
Washingtonia Villa has full condo facilities which include swimming pool, carparking and 24-hr security.

Condo Amenities near Washingtonia Villa
Washingtonia Villa is located just minutes drive away from Ang Mo Kio Hub, where a host of amenities are readily available, such as retail outlets, supermarkets, restaurants and eating establishments, banks, cinemas and other entertainment facilities.

There are schools located in the vicinity, such as Nanyang Polytechnic and Anderson Primary. Recreational facilities nearby include the Yio Chu Kang Stadium and Yio Chu Kang Squash and Tennis Centre which is just a short drive away. 
For vehicle owners, travelling to the business hub from Washingtonia Villa takes just above 10 minutes, via Central Expressway."
611455,Water Villas,D19,0 Kovan Road,548000,Semi-Detached House,Silverstein Pte. Ltd.,Freehold,2012,N/A,15,https://www.propertyguru.com.sg/project/water-villas-2633,"Water VillasWater Villas is a freehold semi-detached housing development located at 34, Kovan Road in District 19. It is in close proximity to the Kovan MRT Station as it only takes minutes to walk there. It was completed in the year 2012 and consists of 11 units in total. Water Villas offers residents a comfortable living experience, fit for the whole family. There are schools situated not far from its vicinity. It is convenient to travel using public transport from Water Villas as there are a couple of MRT stations located within walking distance as well as feeder bus services nearby. An array of amenities such as supermarkets and eateries are also readily available close to this housing area and can be reached with just a short drive.Water Villas is developed by Silverstein Pte Limited. It is a real estate development company that was incorporated in 2001. Silverstein Pte Limited is based in Singapore.Water Villas - Unique Selling PointsWater Villas is no regular landed house as it comes with not only a swimming pool but also a wading pool for the little ones. This makes it an comfortable and enjoyable place to live for the whole family. Apart from that, a wealth of amenities are readily available near Water Villas as it is located in close proximity toUpper Serangoon Shopping Centre andKovan Centre. Besides that, there are several feeder bus services available near Water Villas, aside from MRT Stations which are a short walk away. This property is also near to a number of local and international schools, namely Dehli Public SchoolandMINDS. Moreover,Water Villasis within walking distance from a stretch of restaurants and eating establishments that are situated atKovan Centre.These include Pizza De France as well as Greenland Vegetarian Restaurant. Residents can also make their way to the nearby shopping malls mentioned abovefor amenities such as supermarkets, restaurants, banks, and so on. These make Water Villas a convenient place to reside.Water Villas – AccessibilityAnother factor that makes Water Villas a convenient place to live is the fact that it is easily accessible. This is because there are several MRT stations that are located in close proximity to it. It only takes 8 minutes to walk from Water Villas to the Kovan MRT Station while the Serangoon MRT Station requires a 13 minute walk. There are also several bus stops nearby that can be accessed with a 5 to 10 minute walk. As for Water Villas residents who own their own vehicles, driving from the business hub or the vibrant Orchard Road shopping district requires a mere 10 to 15 minutes via Kovan Road.Water Villas - Amenities Schools and Education near Water Villas:Uptrend CollegeCamberley PreschoolKinderland PreschoolDPS International SchoolPaya Lebar Methodist Girls' Primary SchoolShopping near Water Villas:FairPrice FinestKai Soon SupermarketKim Seah Department StoreChip Huat Farm Product SupermarketPrime SupermarketMedical Centres/ Clinics near Water Villas:Ng Whay Teck ClinicK W Yong Physician and Acupuncture ClinicEateries near Water Villas:Pizza De FranceAh Seah Teochew PorridgeCurry and CurryYaowarat SeafoodGoki Day Korean BBQWater Villas - Project InformationProject Name: Water VillasType: Semi-detached HouseDistrict: 19Site Area: approx. 3,677 sqftConfiguration:Unit Types for Water Villas:3 bedroom semi-detached houses4 bedroom semi-detached houses5 bedroom semi-detached houses6 bedroom semi-detached housesWater Villas - Nearby ProjectsThe following developments are in the same neighbourhood as Water Villas:WhiteshoresSummer VillasNorthshore BungalowsThe Gardens at GeraldSeletar View"
611456,Wellington Park,D20,131 Ellington Square,568999,Terraced House,N/A,Freehold,1985,N/A,104,https://www.propertyguru.com.sg/project/wellington-park-1638,"Wellington Park is a freehold development located at 1 Ellington Square, Singapore 568912, in District 20, minutes away from Yio Chu Kang MRT Station. Completed in 1985, it comprises 104 units. Wellington Park is close to Lower Peirce Reservoir Park and Singapore Island Golf Course. 

Wellington Park is also minutes away from the stretch of eateries and restaurants located along Upper Thomson Road. Residents can head down to the Ang Mo Kio Town Centre for amenities such as supermarkets, restaurants, eating establishments, banks, cinema, library, and more. 

For vehicle owners, driving from Wellington Park to either the business hub or the vibrant Orchard Road shopping district takes 15 – 20 minutes, via Central Expressway."
611457,West Coast Gardens,D05,0 West Coast Way,126000,Terraced House,N/A,999-year Leasehold,1978,N/A,N/A,https://www.propertyguru.com.sg/project/west-coast-gardens-574,"West Coast GardenWest Coast Gardens is a terraced house project that was completed in the year 1978. This projects has a 999-year leasehold. This terraced house project is located at West Coast Way, in District 5 . West Coast Gardens have a whopping 461 units to offer for potential residents to occupy. This housing area is close to landmarks such as The Clementi Mall and Hong Leong Garden Shopping Center. Residents can enjoy the easy access to these places and others such as supermarkets, banks, post office and restaurants.West Coast Gardens- Unique Selling PointsThe unique part of living in West Coast Gardens is that residents can enjoy living in a gated community that is tight knitted and enjoy the greenery surrounding the houses. There is even a playground/park in the housing area that residents can visit with their children or for evening recreational activities. They can even enjoy watching the sun rise while taking a stroll in the park. The spaciousness of the houses gives way for a lot of privacy to the residents. The large garden space for each housing units allows the residents to create their own garden, have a small football field for their children and makes keeping a pet easy.West Coast Gardens- AccessibilitiesResidents of West Coast Gardens have easy access to public transports such as MRT Stations and feeder buses. The closest MRT Stations are Clementi MRT Station, Dover MRT Station and Jurong East MRT Station. There are bus stops in areas such as NeWest, The Japanese Secondary School, Singapore Food Industries Building and Tanglin Secondary School. For residents with cars, the shopping district and business hub is easily accessible via Ayer Rajah Expressway (AYE) or Central Expressway (CTE).West Coast Gardens- AmenitiesDining near West Coast GardensLotus Garden RestaurantHakata Japanese Restaurant @ NeWest123 RestaurantOriginal Ah Hoe Mee PokAbdhus Salam RojakSchools and Education near West Coast GardensTanglin Secondary SchoolQifa Primary SchoolZulfa KindergartenShibuya Makuhari Senior High SchoolJapanese Kindergarten Singapore Pte LtdClinics/Hospitals near West Coast GardensAKS MarketingChwee Song Supplies Pte LtdBan Shun Chan Medical HallUnity Clementi MallGuardianSupermarkets near West Coast GardensBuddy Provisions Pte LtdEvergreen SupermarketJumbo SupermarketFairPrice West Coast DriveUnifor Asia Pacific Pte LtdPark/Gym near West Coast GardensWest Coast GardensBird Hanging CornerPandan Garden Park ConnectorFaber Walk ParkJurong Circular BridgeMalls near West Coast GardensNeWestThe Clementi MallClementi Mall Loading BayMetro SingapirJurong PointPlace of Worship near West Coast GardensThe Bible Church, SingaporeWestside Anglican ChurchCalvary PandaGalilee BP ChurchSt Peter’s ChurchWest Coast Gardens- Project InformationWest Coast Gardens is made up of 461 terraced house units. The housing area has a variety of unit type to offer for resident that are looking for something medium or big, it is conducive for big families. The unit size ranges from 2500 square feet to 5500 square feet. The land size of the units range from 1970 square feet to 4698 square feet. The sale price for these houses range from S$ 2,900,000 to S$ 7,500,000. The PSF for the houses range from S$ 1,100 to S$ 1,673.Project Name: West Coast GardensType: Terraced HouseDistrict: 5Configuration: 461 residential unitsUnit types for The Lush:3 bed + 3 bathroom (1970 sqft)4 bed + 3 bathroom (2630 sqft)5 bed + 5 bathroom (4707sqft)6 bed + 7 bathroom (4698 sqft)West Coast Gardens- Nearby ProjectsFlynn ParkThe CassandraWestpoint CondoThe PeakBanyan Condo"
611458,West Sea Gardens,D05,0 Pasir Panjang Road,118000,Terraced House,N/A,Freehold,N/A,N/A,N/A,https://www.propertyguru.com.sg/project/west-sea-gardens-21097,"West Sea Gardens is a freehold terraced house located at Pasir Panjang Road in District 05 Pasir Panjang. West Sea Gardens is close to Pasir Panjang MRT Station and Telok Blangah MRT Station. Schools close to West Sea Gardens include, ISS International  and Blangah Rise Primary.  

Amenities near West Sea Gardens

Residents at West Sea Gardens can get to nearby supermarkets or shopping mall within the area for an array of amenities such as grocery and retail shopping, banks, eateries and more. 

West Sea Gardens is near to Cheers and Telok Blangah Rise Market. It is also close to The Village Centre. 

Vehicle owners can take Pasir Panjang Road, Telok Blangah Road and West Coast Highway to get to the business hub or shopping district in the city."
611459,Westlake Gardens,D20,0 Westlake Avenue,574000,Semi-Detached House,N/A,Freehold,N/A,N/A,N/A,https://www.propertyguru.com.sg/project/westlake-gardens-21098,"Westlake Gardens is a freehold semi-detached house located at Westlake Avenue in District 20 Bishan. Westlake Gardens is close to Bishan MRT Station and Braddell MRT Station. Schools close to Westlake Gardens include, Guangyang Primary and Whitley Secondary.  

Amenities near Westlake Gardens

Residents at Westlake Gardens can get to nearby supermarkets or shopping mall within the area for an array of amenities such as grocery and retail shopping, banks, eateries and more. 

Westlake Gardens is near to Shop N Save and Cheers. It is also close to Thomson Plaza and Sin Ming Plaza. 

Vehicle owners can take Braddell Road, Lornie Road, Pan Island Expressway (PIE) and Central Expressway to get to the business hub or shopping district in the city."
611460,Westpeak Terrace,D05,0 West Coast Walk,127000,Terraced House,N/A,Freehold,1991,N/A,N/A,https://www.propertyguru.com.sg/project/westpeak-terrace-21099,"Westpeak Terrace is a freehold terraced house located at West Coast Walk in District 05 Clementi New Town. Westpeak Terrace is close to Bukit Batok MRT Station and Clementi MRT Station. It is completed in 1991. Schools close to Westpeak Terrace include, Clementi Primary and Clementi Town Secondary.  

Amenities near Westpeak Terrace

Residents at Westpeak Terrace can get to nearby supermarkets or shopping mall within the area for an array of amenities such as grocery and retail shopping, banks, eateries and more. 

Westpeak Terrace is near to NTUC Fairprice and Sheng Siong SUpermarket. It is also close to Clementi Mall and West Coast Plaza. 

Vehicle owners can take West Coast Road, Clementi Avenue 2, West Coast Highway and Ayer Rajah Expressway (AYE) to get to the business hub or shopping district in the city."
